interaction_id,user_id,reel_id,timestamp,session_id,watch_seconds,watch_percentage,liked,saved,shared,replayed,skipped,followed_creator
INT049459,U000197,RL000830,2025-11-03T16:57:28,SESS006632,30.9,47.5,0,0,0,0,0,0
INT049460,U000197,RL001887,2025-11-03T16:58:08,SESS006632,27.7,36.5,0,0,0,0,0,0
INT049461,U000197,RL000103,2025-03-29T10:17:50,SESS006633,8.5,53.3,0,0,0,0,0,0
INT049462,U000197,RL000520,2025-03-29T10:18:19,SESS006633,11.2,59.2,0,0,0,0,0,0
INT049463,U000197,RL000966,2025-03-29T10:19:15,SESS006633,38.9,46.9,0,0,0,0,0,0
INT049464,U000197,RL000894,2025-03-29T10:19:52,SESS006633,24.9,54.1,0,0,0,0,0,0
INT049465,U000197,RL003891,2025-03-29T10:19:58,SESS006633,0.0,0,0,0,0,0,1,0
INT049466,U000197,RL003087,2025-03-29T10:20:53,SESS006633,37.3,58.3,0,0,0,0,0,0
INT049467,U000197,RL001137,2025-03-29T10:21:47,SESS006633,41.1,51.4,0,0,0,0,0,0
INT049468,U000198,CAND000734,2025-08-16T11:17:21,SESS006634,27.2,32.4,0,0,0,0,0,0
INT049469,U000198,RL002349,2025-08-16T11:18:02,SESS006634,27.1,49.2,0,0,0,0,0,0
INT049470,U000198,RL004493,2025-08-16T11:18:35,SESS006634,25.0,35.2,0,0,0,0,0,0
INT049471,U000198,RL000044,2025-08-16T11:19:16,SESS006634,21.8,31.2,0,0,0,0,0,0
INT049472,U000198,RL000605,2025-08-16T11:19:51,SESS006634,26.8,41.8,0,0,0,0,0,0
INT049473,U000198,RL004012,2025-08-16T11:20:49,SESS006634,51.5,57.9,0,0,0,0,0,0
INT049474,U000198,RL001828,2025-08-16T11:21:44,SESS006634,52.0,65.9,0,0,0,0,0,0
INT049475,U000198,RL004908,2025-08-16T11:22:24,SESS006634,36.3,46.6,0,0,0,0,0,0
INT049476,U000198,RL001848,2025-08-16T11:22:55,SESS006634,13.4,29.2,0,0,0,0,0,0
INT049477,U000198,RL003392,2025-01-11T19:34:44,SESS006635,16.8,28.5,0,0,0,0,0,0
INT049478,U000198,RL004652,2025-01-11T19:35:00,SESS006635,4.1,40.6,0,0,0,0,0,0
INT049479,U000198,CAND000596,2025-01-11T19:35:32,SESS006635,16.0,25.8,0,0,0,0,0,0
INT049480,U000198,RL003512,2025-01-11T19:36:49,SESS006635,62.1,69.7,0,0,0,0,0,0
INT049481,U000198,RL003425,2025-01-11T19:37:13,SESS006635,20.7,59.3,0,0,0,0,0,0
INT049482,U000198,RL001969,2025-01-11T19:37:32,SESS006635,6.3,63.1,0,0,0,0,0,0
INT049483,U000198,RL003496,2025-01-11T19:37:52,SESS006635,14.9,62.0,0,0,0,0,0,0
INT049484,U000198,RL004248,2025-01-11T19:38:27,SESS006635,31.3,40.1,0,0,0,0,0,0
INT049485,U000198,RL002100,2025-01-11T19:39:12,SESS006635,30.4,44.1,0,0,0,0,0,0
INT049486,U000198,RL004328,2025-01-11T19:39:29,SESS006635,6.0,35.3,0,0,0,0,0,0
INT049487,U000198,RL002697,2025-01-11T19:40:11,SESS006635,35.1,57.6,0,0,0,0,0,0
INT049488,U000198,RL000478,2025-01-11T19:40:30,SESS006635,17.8,49.6,0,0,0,0,0,0
INT049489,U000198,RL000797,2025-03-12T10:00:17,SESS006636,23.0,32.4,0,0,0,0,0,0
INT049490,U000198,RL002778,2025-03-12T10:00:48,SESS006636,17.2,44.1,0,0,0,0,0,0
INT049491,U000198,RL000551,2025-03-12T10:01:15,SESS006636,15.4,64.2,0,0,0,0,0,0
INT049492,U000198,RL003656,2025-03-12T10:01:43,SESS006636,22.0,44.0,0,0,0,0,0,0
INT049493,U000198,CAND000279,2025-03-12T10:02:27,SESS006636,24.1,40.1,0,0,0,0,0,0
INT049494,U000198,CAND000277,2025-03-12T10:02:51,SESS006636,20.5,41.0,0,0,0,0,0,0
INT049495,U000198,RL002768,2025-03-12T10:03:22,SESS006636,28.3,36.8,0,0,0,0,0,0
INT049496,U000198,RL001026,2025-03-12T10:04:10,SESS006636,40.7,47.3,0,0,0,0,0,0
INT049497,U000198,RL000028,2025-03-12T10:05:27,SESS006636,63.9,81.9,1,0,0,0,0,0
INT049498,U000198,RL000214,2025-03-12T10:05:40,SESS006636,7.4,49.0,0,0,0,0,0,0
INT049499,U000198,RL002365,2025-08-06T01:20:30,SESS006637,42.5,53.2,0,0,0,0,0,0
INT049500,U000198,RL002769,2025-08-06T01:21:12,SESS006637,23.2,43.8,0,0,0,0,0,0
INT049501,U000198,RL002211,2025-08-06T01:21:52,SESS006637,28.0,36.9,0,0,0,0,0,0
INT049502,U000198,RL003147,2025-08-06T01:22:37,SESS006637,40.5,76.4,1,0,0,0,0,0
INT049503,U000198,RL000558,2025-08-06T01:23:04,SESS006637,9.2,20.9,0,0,0,0,1,0
INT049504,U000198,CAND000472,2025-08-06T01:23:51,SESS006637,27.5,42.9,0,0,0,0,0,0
INT049505,U000198,RL002226,2025-02-08T11:07:49,SESS006638,30.7,41.4,0,0,0,0,0,0
INT049506,U000198,RL002232,2025-02-08T11:08:45,SESS006638,47.6,66.1,0,0,0,0,0,0
INT049507,U000198,RL000037,2025-02-08T11:09:22,SESS006638,22.6,28.6,0,0,0,0,0,0
INT049508,U000198,RL004055,2025-02-08T11:09:52,SESS006638,11.3,62.7,0,0,0,0,0,0
INT049509,U000198,RL002813,2025-02-08T11:10:05,SESS006638,11.7,17.2,0,0,0,0,1,0
INT049510,U000198,CAND000258,2025-02-08T11:10:34,SESS006638,19.5,64.9,0,0,0,0,0,0
INT049511,U000198,RL003565,2025-02-08T11:11:35,SESS006638,54.9,67.8,0,0,0,0,0,0
INT049512,U000198,CAND000697,2025-02-08T11:12:04,SESS006638,12.6,59.8,0,0,0,0,0,0
INT049513,U000198,RL004487,2025-02-08T11:12:22,SESS006638,11.7,15.0,0,0,0,0,1,0
INT049514,U000198,RL004817,2025-02-08T11:12:46,SESS006638,13.2,27.6,0,0,0,0,0,0
INT049515,U000199,RL004533,2025-05-13T18:44:07,SESS006639,28.6,42.0,0,0,0,0,0,0
INT049516,U000199,RL002526,2025-05-13T18:44:52,SESS006639,33.9,49.9,0,0,0,0,0,0
INT049517,U000199,RL001500,2025-05-13T18:45:20,SESS006639,22.5,27.1,0,0,0,0,0,0
INT049518,U000199,RL004451,2025-09-14T14:45:25,SESS006640,30.2,36.8,0,0,0,0,0,0
INT049519,U000199,RL004245,2025-09-14T14:46:12,SESS006640,29.9,40.9,0,0,0,0,0,0
INT049520,U000199,RL002595,2025-09-14T14:46:47,SESS006640,17.8,28.8,0,0,0,0,0,0
INT049521,U000199,RL003807,2025-09-14T14:47:43,SESS006640,50.0,58.9,0,0,0,0,0,0
INT049522,U000199,RL001530,2025-09-14T14:48:09,SESS006640,10.9,32.0,0,0,0,0,0,0
INT049523,U000199,RL004464,2025-11-18T23:57:31,SESS006641,59.9,68.8,0,0,0,0,0,0
INT049524,U000199,RL004107,2025-11-18T23:58:11,SESS006641,25.5,32.2,0,0,0,0,0,0
INT049525,U000199,RL000849,2025-11-18T23:58:26,SESS006641,10.2,24.4,0,0,0,0,1,0
INT049526,U000199,CAND000716,2025-11-18T23:58:47,SESS006641,4.7,9.9,0,0,0,0,1,0
INT049527,U000199,RL003093,2025-11-18T23:59:06,SESS006641,2.3,3.2,0,0,0,0,1,0
INT049528,U000199,CAND000423,2025-11-18T23:59:40,SESS006641,31.0,62.1,0,0,0,0,0,0
INT049529,U000199,RL000278,2025-11-19T00:00:15,SESS006641,32.7,48.1,0,0,0,0,0,0
INT049530,U000199,CAND000093,2025-11-19T00:00:53,SESS006641,28.0,50.8,0,0,0,0,0,0
INT049531,U000200,RL003144,2025-07-12T18:42:36,SESS006642,7.2,42.1,0,0,0,0,0,0
INT049532,U000200,RL001521,2025-07-12T18:42:44,SESS006642,6.0,8.2,0,0,0,0,1,0
INT049533,U000200,RL001326,2025-07-12T18:43:13,SESS006642,25.7,29.6,0,0,0,0,0,0
INT049534,U000200,RL003725,2025-07-12T18:43:43,SESS006642,13.7,19.3,0,0,0,0,1,0
INT049535,U000200,RL001445,2025-07-12T18:44:14,SESS006642,27.7,31.2,0,0,0,0,0,0
INT049536,U000200,RL000166,2025-07-12T18:44:45,SESS006642,24.4,32.9,0,0,0,0,0,0
INT049537,U000200,RL001710,2025-07-12T18:45:19,SESS006642,22.1,44.3,0,0,0,0,0,0
INT049538,U000200,RL000557,2025-07-12T18:45:46,SESS006642,25.6,36.1,0,0,0,0,0,0
INT049539,U000200,RL003621,2025-11-07T10:55:43,SESS006643,8.1,18.1,0,0,0,0,1,0
INT049540,U000200,RL003545,2025-11-07T10:56:17,SESS006643,21.4,36.9,0,0,0,0,0,0
INT049541,U000200,RL001378,2025-11-07T10:57:01,SESS006643,24.7,36.9,0,0,0,0,0,0
INT049542,U000200,CAND000235,2025-11-07T10:57:31,SESS006643,22.6,46.2,0,0,0,0,0,0
INT049543,U000200,CAND000465,2025-06-09T23:53:10,SESS006644,54.9,63.8,0,0,0,0,0,0
INT049544,U000200,RL003162,2025-06-09T23:53:49,SESS006644,23.1,79.5,1,0,0,0,0,0
INT049545,U000200,RL001183,2025-06-09T23:54:17,SESS006644,15.1,20.7,0,0,0,0,1,0
INT049546,U000200,RL003715,2025-06-09T23:54:45,SESS006644,26.3,38.7,0,0,0,0,0,0
INT049547,U000200,RL001644,2025-06-09T23:54:59,SESS006644,9.8,25.2,0,0,0,0,0,0
INT049548,U000200,RL002283,2025-02-06T13:43:58,SESS006645,0.0,0,0,0,0,0,1,0
INT049549,U000200,RL003209,2025-02-06T13:44:35,SESS006645,33.0,49.9,0,0,0,0,0,0
INT049550,U000200,RL000319,2025-02-06T13:45:20,SESS006645,27.6,56.4,0,0,0,0,0,0
INT049551,U000200,RL004119,2025-02-06T13:45:50,SESS006645,18.3,20.8,0,0,0,0,1,0
INT049552,U000200,RL004458,2025-02-06T13:46:34,SESS006645,33.1,52.6,0,0,0,0,0,0
INT049553,U000200,RL003129,2025-02-06T13:47:01,SESS006645,24.2,40.4,0,0,0,0,0,0
INT049554,U000200,RL000050,2025-02-06T13:47:20,SESS006645,10.7,56.1,0,0,0,0,0,0
INT049555,U000200,RL003951,2025-02-06T13:48:10,SESS006645,34.7,41.3,0,0,0,0,0,0
INT049556,U000200,RL000661,2025-02-06T13:48:43,SESS006645,13.1,38.5,0,0,0,0,0,0
INT049557,U000200,RL003842,2025-02-06T13:49:29,SESS006645,33.5,55.9,0,0,0,0,0,0
INT049558,U000200,RL001483,2025-09-08T06:16:48,SESS006646,10.1,46.0,0,0,0,0,0,0
INT049559,U000200,CAND000161,2025-09-08T06:17:01,SESS006646,11.2,30.3,0,0,0,0,0,0
INT049560,U000200,RL003944,2025-09-08T06:17:51,SESS006646,41.9,48.8,0,0,0,0,0,0
INT049561,U000200,RL002544,2025-09-08T06:18:22,SESS006646,16.6,34.7,0,0,0,0,0,0
INT049562,U000200,RL004448,2025-09-08T06:19:05,SESS006646,31.7,36.4,0,0,0,0,0,0
INT049563,U000200,RL003680,2025-09-08T06:19:39,SESS006646,19.9,32.6,0,0,0,0,0,0
INT049564,U000200,RL003254,2025-09-08T06:20:55,SESS006646,61.7,72.6,1,0,0,0,0,0
INT049565,U000200,RL003508,2025-09-08T06:21:22,SESS006646,8.6,25.4,0,0,0,0,0,0
INT049566,U000200,RL003497,2025-02-28T07:39:02,SESS006647,10.2,14.0,0,0,0,0,1,0
INT049567,U000200,RL003906,2025-02-28T07:40:00,SESS006647,49.9,57.3,0,0,0,0,0,0
INT049568,U000200,RL000352,2025-02-28T07:40:37,SESS006647,35.3,44.1,0,0,0,0,0,0
INT049569,U000200,RL001987,2025-02-28T07:40:47,SESS006647,6.8,11.7,0,0,0,0,1,0
INT049570,U000200,CAND000056,2025-02-28T07:41:09,SESS006647,11.2,53.1,0,0,0,0,0,0
INT049571,U000200,RL001194,2025-02-28T07:42:07,SESS006647,38.7,53.0,0,0,0,0,0,0
INT049572,U000200,RL001197,2025-02-28T07:42:38,SESS006647,13.1,48.3,0,0,0,0,0,0
INT049573,U000200,CAND000681,2025-02-28T07:43:16,SESS006647,34.6,39.4,0,0,0,0,0,0
INT049574,U000200,RL003322,2025-02-28T07:43:33,SESS006647,13.5,49.9,0,0,0,0,0,0
INT049575,U000200,RL002198,2025-02-28T07:44:10,SESS006647,34.4,45.8,0,0,0,0,0,0
INT049576,U000200,RL003646,2025-02-28T07:44:37,SESS006647,22.1,39.5,0,0,0,0,0,0
INT049577,U000200,RL002516,2025-02-28T07:45:12,SESS006647,29.2,45.6,0,0,0,0,0,0
INT049578,U000200,CAND000267,2025-11-29T23:00:09,SESS006648,31.4,40.2,0,0,0,0,0,0
INT049579,U000200,RL001372,2025-11-29T23:00:37,SESS006648,21.0,26.2,0,0,0,0,0,0
INT049580,U000200,RL001190,2025-11-29T23:01:10,SESS006648,16.0,21.4,0,0,0,0,1,0
INT049581,U000200,RL002811,2025-11-29T23:01:56,SESS006648,28.2,40.3,0,0,0,0,0,0
INT049582,U000200,RL002176,2025-11-29T23:02:17,SESS006648,3.7,11.5,0,0,0,0,1,0
INT049583,U000200,RL002808,2025-10-24T02:22:02,SESS006649,6.6,31.3,0,0,0,0,0,0
INT049584,U000200,RL000182,2025-10-24T02:22:29,SESS006649,22.2,45.4,0,0,0,0,0,0
INT049585,U000200,RL003570,2025-10-24T02:22:59,SESS006649,11.3,23.5,0,0,0,0,1,0
INT049586,U000200,RL000427,2025-10-24T02:23:41,SESS006649,31.9,54.1,0,0,0,0,0,0
INT049587,U000200,RL002571,2025-10-24T02:24:08,SESS006649,8.8,17.9,0,0,0,0,1,0
INT049588,U000200,RL001438,2025-10-24T02:24:29,SESS006649,4.4,33.7,0,0,0,0,0,0
INT049589,U000200,RL000086,2025-10-24T02:24:52,SESS006649,6.7,42.0,0,0,0,0,0,0
INT049590,U000200,RL001005,2025-10-24T02:25:12,SESS006649,2.9,24.0,0,0,0,0,1,0
INT049591,U000200,RL002478,2025-10-24T02:25:36,SESS006649,22.7,41.3,0,0,0,0,0,0
INT049592,U000200,RL000158,2025-10-24T02:25:57,SESS006649,15.9,21.0,0,0,0,0,1,0
INT049593,U000200,CAND000490,2025-10-24T02:26:50,SESS006649,49.9,56.1,0,0,0,0,0,0
INT049594,U000201,RL000953,2025-01-06T12:01:23,SESS006650,2.6,26.5,0,0,0,0,0,0
INT049595,U000201,RL004923,2025-01-06T12:01:49,SESS006650,8.9,16.6,0,0,0,0,1,0
INT049596,U000201,CAND000090,2025-01-06T12:02:28,SESS006650,21.7,44.3,0,0,0,0,0,0
INT049597,U000201,RL000104,2025-01-06T12:02:53,SESS006650,17.8,37.1,0,0,0,0,0,0
INT049598,U000201,RL003026,2025-01-06T12:03:21,SESS006650,14.9,25.6,0,0,0,0,0,0
INT049599,U000201,RL002410,2025-01-06T12:03:45,SESS006650,18.2,42.4,0,0,0,0,0,0
INT049600,U000201,RL000378,2025-01-06T12:04:38,SESS006650,40.0,72.7,1,0,0,0,0,0
INT049601,U000201,RL002741,2025-01-06T12:05:15,SESS006650,23.5,71.3,0,0,0,0,0,0
INT049602,U000201,RL002585,2025-01-06T12:05:40,SESS006650,10.4,54.6,0,0,0,0,0,0
INT049603,U000201,RL001812,2025-01-06T12:05:54,SESS006650,4.5,13.7,0,0,0,0,1,0
INT049604,U000201,RL001647,2025-08-26T17:45:40,SESS006651,23.1,74.5,1,0,0,0,0,0
INT049605,U000201,RL002422,2025-08-26T17:46:08,SESS006651,13.0,44.8,0,0,0,0,0,0
INT049606,U000201,RL002526,2025-08-26T17:46:31,SESS006651,7.4,10.8,0,0,0,0,1,0
INT049607,U000201,RL000150,2025-08-26T17:46:57,SESS006651,8.5,44.7,0,0,0,0,0,0
INT049608,U000201,RL003292,2025-08-26T17:47:29,SESS006651,19.9,39.8,0,0,0,0,0,0
INT049609,U000201,RL003880,2025-08-26T17:48:09,SESS006651,29.1,51.1,0,0,0,0,0,0
INT049610,U000201,RL002656,2025-08-26T17:48:43,SESS006651,28.4,72.9,0,0,0,0,0,0
INT049611,U000201,RL003897,2025-08-26T17:49:06,SESS006651,10.9,49.4,0,0,0,0,0,0
INT049612,U000201,RL002035,2025-08-26T17:49:29,SESS006651,13.3,57.8,0,0,0,0,0,0
INT049613,U000201,RL003381,2025-11-30T00:14:36,SESS006652,5.0,49.9,0,0,0,0,0,0
INT049614,U000201,CAND000733,2025-11-30T00:15:14,SESS006652,26.7,49.5,0,0,0,0,0,0
INT049615,U000201,RL001958,2025-11-30T00:15:34,SESS006652,15.4,32.0,0,0,0,0,0,0
INT049616,U000201,RL004191,2025-11-30T00:15:49,SESS006652,9.8,51.7,0,0,0,0,0,0
INT049617,U000201,RL002957,2025-11-30T00:15:54,SESS006652,3.7,40.8,0,0,0,0,0,0
INT049618,U000201,RL002238,2025-11-30T00:16:15,SESS006652,17.5,30.8,0,0,0,0,0,0
INT049619,U000201,RL003462,2025-11-30T00:16:53,SESS006652,36.1,40.6,0,0,0,0,0,0
INT049620,U000201,RL003600,2025-11-30T00:17:36,SESS006652,27.7,46.1,0,0,0,0,0,0
INT049621,U000201,RL004956,2025-11-30T00:18:08,SESS006652,14.2,31.6,0,0,0,0,0,0
INT049622,U000201,RL003972,2025-05-28T13:03:08,SESS006653,35.3,40.5,0,0,0,0,0,0
INT049623,U000201,RL002068,2025-05-28T13:04:30,SESS006653,62.4,74.3,0,0,0,0,0,0
INT049624,U000201,RL003452,2025-05-28T13:04:53,SESS006653,12.3,58.8,0,0,0,0,0,0
INT049625,U000201,RL004754,2025-05-28T13:05:50,SESS006653,46.4,52.2,0,0,0,0,0,0
INT049626,U000201,RL003135,2025-05-28T13:06:31,SESS006653,38.5,44.8,0,0,0,0,0,0
INT049627,U000201,RL001306,2025-05-28T13:06:55,SESS006653,22.4,36.7,0,0,0,0,0,0
INT049628,U000201,CAND000815,2025-05-28T13:07:13,SESS006653,4.7,52.7,0,0,0,0,0,0
INT049629,U000201,RL003451,2025-05-28T13:07:51,SESS006653,28.8,37.5,0,0,0,0,0,0
INT049630,U000201,CAND000682,2025-05-28T13:08:09,SESS006653,8.5,29.2,0,0,0,0,0,0
INT049631,U000201,CAND000125,2025-06-05T12:47:11,SESS006654,9.8,51.7,0,0,0,0,0,0
INT049632,U000201,RL001900,2025-06-05T12:47:19,SESS006654,5.3,65.8,0,0,0,0,0,0
INT049633,U000201,RL002011,2025-06-05T12:48:00,SESS006654,38.8,62.6,0,0,0,0,0,0
INT049634,U000201,CAND000179,2025-06-05T12:48:13,SESS006654,3.8,38.4,0,0,0,0,0,0
INT049635,U000201,CAND000458,2025-06-05T12:49:08,SESS006654,41.0,69.4,0,0,0,0,0,0
INT049636,U000201,RL001818,2025-06-05T12:49:30,SESS006654,8.9,10.3,0,0,0,0,1,0
INT049637,U000201,RL004035,2025-06-05T12:50:01,SESS006654,22.1,24.9,0,0,0,0,1,0
INT049638,U000201,RL000248,2025-06-05T12:50:43,SESS006654,24.3,45.8,0,0,0,0,0,0
INT049639,U000201,CAND000155,2025-06-05T12:51:30,SESS006654,30.8,46.7,0,0,0,0,0,0
INT049640,U000202,CAND000101,2025-01-02T03:36:25,SESS006655,46.0,63.0,0,0,0,0,0,0
INT049641,U000202,RL000788,2025-01-02T03:36:32,SESS006655,5.4,28.6,0,0,0,0,0,0
INT049642,U000202,CAND000225,2025-01-02T03:36:55,SESS006655,19.8,40.5,0,0,0,0,0,0
INT049643,U000202,RL003394,2025-01-02T03:37:52,SESS006655,47.2,53.6,0,0,0,0,0,0
INT049644,U000202,RL001070,2025-01-02T03:38:26,SESS006655,25.8,43.7,0,0,0,0,0,0
INT049645,U000202,RL004726,2025-01-02T03:38:55,SESS006655,20.2,23.5,0,0,0,0,1,0
INT049646,U000202,CAND000121,2025-01-02T03:39:22,SESS006655,9.8,25.2,0,0,0,0,0,0
INT049647,U000202,RL001363,2025-01-02T03:39:44,SESS006655,5.9,26.9,0,0,0,0,0,0
INT049648,U000202,RL003292,2025-01-02T03:40:06,SESS006655,10.8,21.6,0,0,0,0,1,0
INT049649,U000202,RL004646,2025-01-02T03:40:35,SESS006655,25.4,56.5,0,0,0,0,0,0
INT049650,U000202,RL004636,2025-07-27T10:01:18,SESS006656,35.0,43.2,0,0,0,0,0,0
INT049651,U000202,RL003052,2025-07-27T10:01:43,SESS006656,6.9,22.4,0,0,0,0,1,0
INT049652,U000202,CAND000311,2025-07-27T10:02:21,SESS006656,26.3,57.1,0,0,0,0,0,0
INT049653,U000202,RL000949,2025-07-27T10:02:46,SESS006656,15.3,52.7,0,0,0,0,0,0
INT049654,U000202,RL004861,2025-07-27T10:03:52,SESS006656,50.5,65.6,0,0,0,0,0,0
INT049655,U000202,RL003023,2025-07-27T10:04:50,SESS006656,41.7,87.0,0,0,0,0,0,0
INT049656,U000202,RL001274,2025-07-27T10:05:00,SESS006656,8.7,21.2,0,0,0,0,1,0
INT049657,U000202,RL000138,2025-07-27T10:05:22,SESS006656,6.1,16.0,0,0,0,0,1,0
INT049658,U000202,RL004797,2025-09-12T13:44:54,SESS006657,10.5,47.9,0,0,0,0,0,0
INT049659,U000202,RL000186,2025-09-12T13:45:23,SESS006657,16.5,39.2,0,0,0,0,0,0
INT049660,U000202,RL002704,2025-09-12T13:45:36,SESS006657,6.0,54.4,0,0,0,0,0,0
INT049661,U000202,RL003364,2025-09-12T13:46:11,SESS006657,16.6,36.2,0,0,0,0,0,0
INT049662,U000202,RL002996,2025-09-12T13:46:20,SESS006657,6.8,45.5,0,0,0,0,0,0
INT049663,U000202,RL004611,2025-09-12T13:46:32,SESS006657,6.1,9.6,0,0,0,0,1,0
INT049664,U000202,RL001639,2025-09-12T13:47:02,SESS006657,28.5,31.6,0,0,0,0,0,0
INT049665,U000203,RL003754,2025-09-27T16:55:03,SESS006658,29.8,53.3,0,0,0,0,0,0
INT049666,U000203,RL001729,2025-09-27T16:55:32,SESS006658,23.5,60.2,0,0,0,0,0,0
INT049667,U000203,RL004163,2025-09-27T16:56:28,SESS006658,36.3,46.0,0,0,0,0,0,0
INT049668,U000203,RL003823,2025-09-27T16:56:46,SESS006658,15.9,17.7,0,0,0,0,1,0
INT049669,U000203,CAND000449,2025-09-27T16:57:05,SESS006658,16.5,66.1,0,0,0,0,0,0
INT049670,U000203,RL003943,2025-09-27T16:57:30,SESS006658,10.1,43.9,0,0,0,0,0,0
INT049671,U000203,RL000278,2025-09-27T16:58:02,SESS006658,21.7,31.8,0,0,0,0,0,0
INT049672,U000203,RL002492,2025-09-27T16:58:33,SESS006658,18.2,27.6,0,0,0,0,0,0
INT049673,U000203,RL001814,2025-09-27T16:58:44,SESS006658,5.0,25.1,0,0,0,0,0,0
INT049674,U000203,RL000247,2025-09-27T16:59:13,SESS006658,13.9,28.9,0,0,0,0,0,0
INT049675,U000203,RL000176,2025-05-24T11:31:48,SESS006659,2.2,24.9,0,0,0,0,1,0
INT049676,U000203,RL002869,2025-05-24T11:32:23,SESS006659,31.5,43.1,0,0,0,0,0,0
INT049677,U000203,RL003645,2025-05-24T11:32:52,SESS006659,11.2,22.9,0,0,0,0,1,0
INT049678,U000203,RL002614,2025-05-24T11:33:05,SESS006659,9.3,37.2,0,0,0,0,0,0
INT049679,U000203,CAND000259,2025-05-24T11:33:50,SESS006659,39.2,47.2,0,0,0,0,0,0
INT049680,U000203,RL000330,2025-05-24T11:34:08,SESS006659,13.3,28.9,0,0,0,0,0,0
INT049681,U000203,RL000031,2025-05-24T11:34:35,SESS006659,14.9,51.2,0,0,0,0,0,0
INT049682,U000203,RL004539,2025-05-24T11:35:30,SESS006659,41.5,53.3,0,0,0,0,0,0
INT049683,U000203,RL003916,2025-05-24T11:36:14,SESS006659,27.0,35.9,0,0,0,0,0,0
INT049684,U000203,CAND000074,2025-05-24T11:36:28,SESS006659,7.5,25.8,0,0,0,0,0,0
INT049685,U000203,RL002195,2025-05-24T11:36:50,SESS006659,4.5,21.6,0,0,0,0,1,0
INT049686,U000203,RL001146,2025-05-24T11:37:09,SESS006659,16.3,49.3,0,0,0,0,0,0
INT049687,U000203,RL003378,2025-05-28T14:49:55,SESS006660,17.5,42.6,0,0,0,0,0,0
INT049688,U000203,RL000280,2025-05-28T14:50:34,SESS006660,30.5,62.2,0,0,0,0,0,0
INT049689,U000203,RL002555,2025-05-28T14:50:53,SESS006660,11.2,28.0,0,0,0,0,0,0
INT049690,U000203,RL002238,2025-04-03T22:05:15,SESS006661,27.5,48.2,0,0,0,0,0,0
INT049691,U000203,CAND000559,2025-04-03T22:05:29,SESS006661,0.0,0,0,0,0,0,1,0
INT049692,U000203,RL000162,2025-04-03T22:06:19,SESS006661,48.3,83.3,1,0,0,0,0,0
INT049693,U000203,RL004693,2025-04-03T22:07:01,SESS006661,23.5,65.3,0,0,0,0,0,0
INT049694,U000203,CAND000448,2025-04-03T22:07:18,SESS006661,2.6,16.0,0,0,0,0,1,0
INT049695,U000203,RL000652,2025-04-03T22:07:30,SESS006661,9.8,30.6,0,0,0,0,0,0
INT049696,U000203,RL003662,2025-04-03T22:07:46,SESS006661,11.7,34.4,0,0,0,0,0,0
INT049697,U000203,RL002761,2025-04-03T22:08:06,SESS006661,17.7,38.4,0,0,0,0,0,0
INT049698,U000203,RL004810,2025-04-03T22:08:26,SESS006661,9.9,34.0,0,0,0,0,0,0
INT049699,U000203,RL002078,2025-04-03T22:09:21,SESS006661,35.1,55.7,0,0,0,0,0,0
INT049700,U000203,CAND000582,2025-04-03T22:09:41,SESS006661,5.9,26.9,0,0,0,0,0,0
INT049701,U000204,RL003011,2025-03-09T02:27:28,SESS006662,10.5,21.0,0,0,0,0,1,0
INT049702,U000204,RL003043,2025-03-09T02:28:00,SESS006662,19.4,60.5,0,0,0,0,0,0
INT049703,U000204,RL004616,2025-03-09T02:28:13,SESS006662,10.7,50.8,0,0,0,0,0,0
INT049704,U000204,RL002561,2025-09-04T02:34:23,SESS006663,27.4,42.8,0,0,0,0,0,0
INT049705,U000204,RL000768,2025-09-04T02:34:58,SESS006663,17.3,30.9,0,0,0,0,0,0
INT049706,U000204,RL003509,2025-09-04T02:35:09,SESS006663,5.1,36.3,0,0,0,0,0,0
INT049707,U000204,RL003931,2025-09-04T02:35:52,SESS006663,24.6,36.7,0,0,0,0,0,0
INT049708,U000204,RL004380,2025-09-04T02:36:17,SESS006663,10.7,31.5,0,0,0,0,0,0
INT049709,U000204,RL004267,2025-09-04T02:36:40,SESS006663,4.6,24.0,0,0,0,0,1,0
INT049710,U000204,CAND000429,2025-09-04T02:36:58,SESS006663,4.6,23.0,0,0,0,0,1,0
INT049711,U000204,RL003024,2025-09-04T02:37:27,SESS006663,17.3,25.4,0,0,0,0,0,0
INT049712,U000204,RL004636,2025-03-19T11:32:40,SESS006664,20.6,25.4,0,0,0,0,0,0
INT049713,U000204,RL004319,2025-03-19T11:33:02,SESS006664,17.9,51.2,0,0,0,0,0,0
INT049714,U000204,RL002034,2025-03-19T11:33:48,SESS006664,35.0,48.0,0,0,0,0,0,0
INT049715,U000204,RL001156,2025-03-19T11:34:22,SESS006664,15.9,19.7,0,0,0,0,1,0
INT049716,U000204,RL002397,2025-03-19T11:35:03,SESS006664,30.3,59.5,0,0,0,0,0,0
INT049717,U000204,RL001526,2025-03-19T11:36:11,SESS006664,53.0,64.6,0,0,0,0,0,0
INT049718,U000204,RL004200,2025-03-19T11:36:35,SESS006664,6.7,48.0,0,0,0,0,0,0
INT049719,U000204,RL001650,2025-03-19T11:36:53,SESS006664,2.7,30.2,0,0,0,0,0,0
INT049720,U000204,RL001338,2025-03-19T11:37:16,SESS006664,4.3,15.4,0,0,0,0,1,0
