reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
RL004670,JavaScript explained simply,Learn javascript explained simply in under a minute,"Ee video lo manam JavaScript gurinchi chuddam. First, javascript basics, then a quick example with real code.",SELECT * FROM students;,Split-screen code and output comparison,Telugu-English,0.88,JavaScript|SQL|Kotlin,Elasticsearch,,Deep Learning,tech_educational,Project Help,Intermediate,62,CR000032,2025-05-31T10:09:02,0.387,0.108,0.399,0.476,0.413,0.268
RL004671,Memory Management explained simply,Learn memory management explained simply in under a minute,"Let's break down the basics of Generative AI step by step, starting from what it actually is.",,Two laptops side by side for a spec comparison,English,0.77,,,,Blockchain,tech_educational,Learning,Beginner,37,CR000077,2025-07-31T11:15:42,0.368,0.401,0.279,0.489,0.363,0.175
RL004672,Football moment that broke the internet,Football content - just for laughs,"Ee video lo manam Design Patterns gurinchi chuddam. First, design patterns basics, then a quick example with real code.",,Stadium crowd celebrating a goal/wicket,Telugu-English,0.93,,,,Football,entertainment,Entertainment,Beginner,12,CR000049,2025-02-09T22:55:46,0.32,0.155,0.289,0.058,0.298,0.852
RL004673,C++ developers be like,POV: debugging C++ at 2am,When your C++ code works on the first try but you have no idea why. Every developer knows this feeling.,"int main() { std::cout << ""hi""; }",Split-screen code and output comparison,English,0.81,C++|PHP,,,Software Engineering,programming_meme,Entertainment,Advanced,29,CR000007,2025-04-26T05:05:48,0.156,0.384,0.292,0.004,0.243,0.94
RL004674,Resume Tips,Resume Tips - what nobody tells you,"Let's break down the basics of Go step by step, starting from what it actually is.",,Whiteboard diagram explaining system architecture,English,0.9,Go,,,Career,career,Interview Preparation,Beginner,63,CR000058,2025-10-29T16:18:20,0.367,0.067,0.318,0.818,0.309,0.252
RL004675,10 AI tools that will GUARANTEE you a job in 2026!!!,10 AI tools that will GUARANTEE you a job in 2026!!!,5 tools that will REPLACE every programmer by 2027,,Two laptops side by side for a spec comparison,Tamil-English,0.87,,,,AI/ML,hype,Motivation,Beginner,55,CR000021,2025-08-19T05:50:11,0.235,0.657,0.229,0.295,0.277,0.222
RL004676,JavaScript developers be like,POV: debugging JavaScript at 2am,When your JavaScript code works on the first try but you have no idea why. Every developer knows this feeling.,// Ruby example,Split-screen code and output comparison,Telugu-English,0.84,JavaScript|Ruby|Go,,,Software Engineering,programming_meme,Entertainment,Beginner,48,CR000060,2025-07-08T00:08:00,0.374,0.143,0.334,0.066,0.232,0.894
RL004677,Cybersecurity News update (2025),Latest in Cybersecurity News,"Let's break down the basics of TypeScript step by step, starting from what it actually is.",,Split-screen code and output comparison,English,0.99,TypeScript,MongoDB|PostgreSQL,,Technology News,tech_news,News,Beginner,66,CR000004,2025-02-13T01:01:05,0.505,0.265,0.11,0.213,0.375,0.246
RL004678,System Design: Designing a URL Shortener,Learn system design: designing a url shortener in under a minute,"Ee video lo manam Databases gurinchi chuddam. First, databases basics, then a quick example with real code.",,Two laptops side by side for a spec comparison,Telugu-English,0.85,,GCP|Docker,FastAPI,Backend,tech_educational,Interview Preparation,Intermediate,43,CR000014,2025-05-08T23:11:58,0.411,0.514,0.539,0.544,0.282,0.161
RL004679,Gaming moment that broke the internet,Gaming content - just for laughs,"Let's break down the basics of Career step by step, starting from what it actually is.",,Stadium crowd celebrating a goal/wicket,English,0.82,,,,Gaming,entertainment,Entertainment,Beginner,64,CR000036,2025-05-15T07:05:54,0.511,0.023,0.274,0.189,0.505,0.997
RL004680,Coding Interviews,Coding Interviews - what nobody tells you,"Aaj hum dekhenge ki SQL kaise kaam karta hai. First, sql basics, then a quick example with real code.",SELECT * FROM students;,Terminal window running SQL commands,Hindi-English,0.98,SQL,,,Career,career,Interview Preparation,Intermediate,86,CR000026,2025-11-19T10:11:37,0.494,0.199,0.0,0.806,0.356,0.316
RL004681,Placement Prep,Placement Prep - what nobody tells you,"Here's how Dart behaves at scale, and the trade-offs engineers make in production systems.",// Dart example,Laptop screen showing Dart code in an IDE,English,0.85,Dart,,,Career,career,Career,Advanced,51,CR000011,2025-07-24T07:31:25,0.878,0.048,0.204,0.778,0.678,0.372
RL004682,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,5 tools that will REPLACE every programmer by 2026,,Two laptops side by side for a spec comparison,English,0.76,,,,AI/ML,hype,Motivation,Advanced,14,CR000087,2025-06-11T13:24:21,0.121,0.652,0.177,0.375,0.161,0.252
RL004683,Programming developers be like,POV: debugging Programming at 2am,When your Hardware code works on the first try but you have no idea why. Every developer knows this feeling.,,Neural network diagram with labeled layers,English,0.94,,,,Software Engineering,programming_meme,Entertainment,Intermediate,89,CR000085,2025-02-10T18:15:13,0.343,0.112,0.286,0.193,0.308,0.913
RL004684,Football moment that broke the internet,Football content - just for laughs,"If you're preparing for placements, don't just memorize OOP answers - understand how it actually works under the hood.",,Movie clip montage with trending audio,English,0.92,,,,Football,entertainment,Entertainment,Intermediate,85,CR000032,2025-04-01T20:46:14,0.401,0.194,0.181,0.18,0.309,1.0
RL004685,HLD explained simply,Learn hld explained simply in under a minute,"Let's break down the basics of Web Development step by step, starting from what it actually is.",,Gaming setup with GPU comparison on screen,Hindi,0.75,,Nginx|GCP,,Cloud,tech_educational,Learning,Beginner,86,CR000086,2025-02-12T18:25:01,0.705,0.133,0.718,0.542,0.686,0.221
RL004686,REST explained simply,Learn rest explained simply in under a minute,"Let's break down the basics of OOP step by step, starting from what it actually is.",,Two laptops side by side for a spec comparison,English,0.83,,MongoDB,Ktor,Deep Learning,tech_educational,Learning,Beginner,65,CR000027,2025-02-01T05:31:56,0.715,0.297,0.826,0.535,0.581,0.196
RL004687,Data Structures explained simply,Learn data structures explained simply in under a minute,"Let's break down the basics of DSA step by step, starting from what it actually is.",,Person explaining AWS architecture using a whiteboard,English,0.83,,,,Data Science,tech_educational,Curiosity,Beginner,31,CR000084,2025-08-17T21:38:34,0.718,0.338,0.699,0.493,0.535,0.203
RL004688,Microservices explained simply,Learn microservices explained simply in under a minute,"Let's break down the basics of REST step by step, starting from what it actually is.",,Gaming setup with GPU comparison on screen,English,0.82,,PostgreSQL,,Cybersecurity,tech_educational,Project Help,Beginner,8,CR000087,2025-02-24T18:41:54,0.428,0.211,0.371,0.406,0.327,0.378
RL004689,TypeScript developers be like,POV: debugging TypeScript at 2am,When your TypeScript code works on the first try but you have no idea why. Every developer knows this feeling.,// TypeScript example,Terminal window running TypeScript commands,English,0.78,TypeScript,,,Software Engineering,programming_meme,Entertainment,Beginner,70,CR000018,2025-06-14T02:27:01,0.452,0.188,0.14,0.082,0.406,0.936
RL004690,Career Roadmaps,Career Roadmaps - what nobody tells you,"If you're preparing for placements, don't just memorize Load Balancing answers - understand how it actually works under the hood.",,Cybersecurity terminal showing network commands,English,0.97,,,,Career,career,Interview Preparation,Intermediate,37,CR000064,2025-01-05T15:26:54,0.325,0.419,0.148,0.784,0.279,0.368
RL004691,C++ explained simply,Learn c++ explained simply in under a minute,"Let's break down the basics of C++ step by step, starting from what it actually is.",,Terminal window running C++ commands,English,0.9,C++,GraphQL|Elasticsearch,Ktor,Backend,tech_educational,Learning,Beginner,32,CR000038,2025-10-11T03:56:48,0.718,0.08,0.853,0.408,0.633,0.108
RL004692,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Let's break down the basics of LLD step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.93,,,,Lifestyle,entertainment,Entertainment,Beginner,13,CR000065,2025-03-19T08:43:54,0.161,0.351,0.167,0.082,0.378,0.739
RL004693,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Let's break down the basics of OOP step by step, starting from what it actually is.",,Movie clip montage with trending audio,Hindi,0.83,,,,Lifestyle,entertainment,Humor,Beginner,36,CR000003,2025-04-05T11:59:39,0.773,0.421,0.09,0.223,0.536,0.818
RL004694,Top secret AI trick recruiters don't want you to know,Top secret AI trick recruiters don't want you to know,Top secret AI trick recruiters don't want you to know,,Two laptops side by side for a spec comparison,English,0.97,,,,AI/ML,hype,Motivation,Advanced,44,CR000097,2025-05-18T10:24:46,0.444,0.808,0.132,0.226,0.403,0.186
RL004695,Go explained simply,Learn go explained simply in under a minute,"Here's how Go behaves at scale, and the trade-offs engineers make in production systems.","func main() { fmt.Println(""hello"") }",Split-screen code and output comparison,English,0.79,Go,,,Mobile Development,tech_educational,Project Help,Advanced,38,CR000001,2025-03-14T10:45:40,0.545,0.375,0.553,0.471,0.289,0.312
RL004696,Learn EVERYTHING about coding in 24 hours!,Learn EVERYTHING about coding in 24 hours!,Become an AI Engineer in just 7 days - no experience needed!,,Two laptops side by side for a spec comparison,Hindi-English,0.93,,,,Career,hype,Motivation,Advanced,10,CR000039,2025-08-17T03:26:30,0.419,0.865,0.209,0.074,0.305,0.224
RL004697,Resume Tips,Resume Tips - what nobody tells you,"Let's break down the basics of C step by step, starting from what it actually is.",// C example,Laptop screen showing C code in an IDE,English,0.94,C,,,Career,career,Motivation,Beginner,81,CR000074,2025-06-10T08:09:18,0.722,0.259,0.347,0.794,0.649,0.178
RL004698,PHP developers be like,POV: debugging PHP at 2am,When your PHP code works on the first try but you have no idea why. Every developer knows this feeling.,// PHP example,Split-screen code and output comparison,Tamil-English,0.8,PHP,,,Software Engineering,programming_meme,Entertainment,Advanced,12,CR000009,2025-03-28T07:07:36,0.385,0.257,0.133,0.099,0.211,0.86
RL004699,Cricket moment that broke the internet,Cricket content - just for laughs,"Indha video la naam Concurrency pathi parkalam. First, concurrency basics, then a quick example with real code.",,Dance/lipsync trend clip,Tamil-English,0.8,,,,Cricket,entertainment,Entertainment,Beginner,24,CR000095,2025-02-06T06:03:54,0.823,0.263,0.088,0.109,0.639,0.856
RL004700,Resume Tips,Resume Tips - what nobody tells you,"Indha video la naam Java pathi parkalam. First, java basics, then a quick example with real code.",,Laptop screen showing Java code in an IDE,Tamil-English,0.76,Java|Ruby,,,Career,career,Motivation,Intermediate,24,CR000025,2025-08-20T13:17:49,0.526,0.194,0.238,0.688,0.367,0.164
RL004701,Cricket moment that broke the internet,Cricket content - just for laughs,"Let's break down the basics of Ruby step by step, starting from what it actually is.",// Ruby example,Stadium crowd celebrating a goal/wicket,English,0.75,Ruby,,,Cricket,entertainment,Entertainment,Beginner,30,CR000007,2025-05-07T10:40:10,0.689,0.126,0.15,0.126,0.585,0.982
RL004702,C developers be like,POV: debugging C at 2am,When your C code works on the first try but you have no idea why. Every developer knows this feeling.,// C example,Terminal window running C commands,English,0.94,C,,,Software Engineering,programming_meme,Entertainment,Beginner,42,CR000082,2025-04-04T21:37:43,0.649,0.128,0.138,0.004,0.523,0.811
RL004703,How ML Engineers Deploy Models,Learn how ml engineers deploy models in under a minute,"Here's how APIs behaves at scale, and the trade-offs engineers make in production systems.",,Two laptops side by side for a spec comparison,English,0.84,,Kubernetes|Redis,Express.js,AI/ML,tech_educational,Curiosity,Advanced,37,CR000063,2025-10-28T00:32:44,0.653,0.257,0.699,0.536,0.519,0.244
RL004704,SQL explained simply,Learn sql explained simply in under a minute,"Ee video alli navu SQL bagge nodona. First, sql basics, then a quick example with real code.",,Laptop screen showing SQL code in an IDE,Kannada-English,0.98,SQL,,,Cloud,tech_educational,Curiosity,Advanced,54,CR000030,2025-10-29T05:18:14,0.384,0.076,0.397,0.577,0.421,0.168
RL004705,Kotlin developers be like,POV: debugging Kotlin at 2am,When your Kotlin code works on the first try but you have no idea why. Every developer knows this feeling.,,Split-screen code and output comparison,English,0.88,Kotlin|Go,,,Software Engineering,programming_meme,Entertainment,Beginner,28,CR000090,2025-08-26T18:57:11,0.59,0.102,0.206,0.268,0.508,0.703
RL004706,TypeScript developers be like,POV: debugging TypeScript at 2am,When your TypeScript code works on the first try but you have no idea why. Every developer knows this feeling.,// TypeScript example,Terminal window running TypeScript commands,Kannada-English,0.96,TypeScript,,,Software Engineering,programming_meme,Entertainment,Beginner,9,CR000069,2025-11-04T14:51:25,0.316,0.076,0.328,0.313,0.274,0.654
