reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
CAND000748,Programming developers be like,POV: debugging Programming at 2am,When your Blockchain code works on the first try but you have no idea why. Every developer knows this feeling.,,Person explaining AWS architecture using a whiteboard,English,0.98,,,,Software Engineering,programming_meme,Entertainment,Beginner,83,CR000083,2025-08-04T06:41:40,0.613,0.297,0.197,0.289,0.43,0.859
CAND000749,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Here's how JavaScript behaves at scale, and the trade-offs engineers make in production systems.",const res = await fetch('/api/data');,Movie clip montage with trending audio,English,0.94,JavaScript,,,Lifestyle,entertainment,Entertainment,Advanced,43,CR000052,2025-01-28T08:36:40,0.807,0.249,0.22,0.11,0.629,0.931
CAND000750,Cloud News update (2025),Latest in Cloud News,"If you're preparing for placements, don't just memorize C answers - understand how it actually works under the hood.",// C example,Laptop screen showing C code in an IDE,English,0.87,C|C#,Azure|Terraform,,Technology News,tech_news,News,Intermediate,70,CR000003,2025-11-29T00:25:36,0.628,0.389,0.126,0.097,0.675,0.235
CAND000751,Football moment that broke the internet,Football content - just for laughs,"Ee video lo manam Data Science gurinchi chuddam. First, data science basics, then a quick example with real code.",,Dance/lipsync trend clip,Telugu-English,0.9,,,,Football,entertainment,Humor,Beginner,58,CR000009,2025-05-20T08:43:38,0.42,0.142,0.141,0.228,0.279,0.835
CAND000752,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"If you're preparing for placements, don't just memorize Java answers - understand how it actually works under the hood.",public static void main(String[] args),Funny reaction clip with captions,English,0.79,Java,,,Lifestyle,entertainment,Humor,Intermediate,36,CR000028,2025-09-30T16:05:58,0.259,0.336,0.196,0.232,0.363,0.866
CAND000753,Swift explained simply,Learn swift explained simply in under a minute,"Let's break down the basics of Swift step by step, starting from what it actually is.",// Swift example,Terminal window running Swift commands,Telugu,0.96,Swift,,.NET,Generative AI,tech_educational,Interview Preparation,Beginner,79,CR000006,2025-08-13T04:45:35,0.691,0.067,0.79,0.584,0.551,0.379
CAND000754,Swift explained simply,Learn swift explained simply in under a minute,"Indha video la naam Swift pathi parkalam. First, swift basics, then a quick example with real code.",// Swift example,Terminal window running Swift commands,Tamil-English,0.92,Swift,Git|Docker,Laravel,Generative AI,tech_educational,Project Help,Beginner,32,CR000064,2025-11-25T17:26:12,0.628,0.44,0.634,0.52,0.519,0.147
CAND000755,Load Balancing explained simply,Learn load balancing explained simply in under a minute,"If you're preparing for placements, don't just memorize Generative AI answers - understand how it actually works under the hood.",,Two laptops side by side for a spec comparison,English,0.96,,,,Mobile Development,tech_educational,Project Help,Intermediate,85,CR000058,2025-05-02T01:26:11,0.692,0.183,0.612,0.333,0.648,0.274
CAND000756,Designing a Scalable Backend API: From Code to Cloud,Learn how scalable backend APIs handle high traffic in under a minute,"Indha video la naam Go pathi parkalam. First, go basics, then a quick example with real code.","func main() { fmt.Println(""hello"") }",Laptop screen showing Go code in an IDE,Tamil-English,0.89,Go,AWS,,Software Engineering,tech_educational,Curiosity,Intermediate,12,CR000030,2025-08-09T10:46:19,0.948,0.092,1.0,0.364,0.836,0.319
CAND000757,Python explained simply,Learn python explained simply in under a minute,"If you're preparing for placements, don't just memorize Python answers - understand how it actually works under the hood.",def train_model(data): ...,Terminal window running Python commands,English,0.82,Python,,Node.js,Data Science,tech_educational,Project Help,Intermediate,69,CR000034,2025-07-07T14:06:10,0.381,0.597,0.297,0.535,0.268,0.285
CAND000758,JavaScript explained simply,Learn javascript explained simply in under a minute,"Let's break down the basics of JavaScript step by step, starting from what it actually is.",,Laptop screen showing JavaScript code in an IDE,English,0.96,JavaScript,,Django,Mobile Development,tech_educational,Curiosity,Beginner,39,CR000039,2025-09-11T09:41:36,0.778,0.272,0.897,0.503,0.631,0.244
CAND000759,Programming Language Updates update (2025),Latest in Programming Language Updates,"If you're preparing for placements, don't just memorize Deep Learning answers - understand how it actually works under the hood.",,Two laptops side by side for a spec comparison,English,0.98,,Azure|Docker,,Technology News,tech_news,News,Intermediate,39,CR000006,2025-11-01T06:14:05,0.568,0.257,0.251,0.078,0.286,0.35
CAND000760,Resume Tips,Resume Tips - what nobody tells you,"Let's break down the basics of Algorithms step by step, starting from what it actually is.",,Neural network diagram with labeled layers,Malayalam,0.79,,,,Career,career,Interview Preparation,Beginner,80,CR000082,2025-04-27T15:32:14,0.86,0.247,0.07,0.842,0.719,0.286
CAND000761,Career Roadmaps,Career Roadmaps - what nobody tells you,"If you're preparing for placements, don't just memorize TypeScript answers - understand how it actually works under the hood.",// TypeScript example,Whiteboard diagram explaining system architecture,English,0.83,TypeScript,,,Career,career,Interview Preparation,Intermediate,87,CR000078,2025-05-10T16:20:12,0.71,0.009,0.127,0.672,0.566,0.204
CAND000762,Dart explained simply,Learn dart explained simply in under a minute,"Let's break down the basics of Dart step by step, starting from what it actually is.",// Dart example,Terminal window running Dart commands,English,0.93,Dart,Azure,,Cloud,tech_educational,Curiosity,Beginner,48,CR000023,2025-10-12T20:17:43,0.434,0.212,0.436,0.646,0.278,0.232
CAND000763,Learn EVERYTHING about coding in 24 hours!,Learn EVERYTHING about coding in 24 hours!,Top secret AI trick recruiters don't want you to know,,Two laptops side by side for a spec comparison,English,0.82,,,,Career,hype,Promotion,Beginner,52,CR000040,2025-11-15T09:15:35,0.633,0.966,0.203,0.139,0.605,0.348
CAND000764,Coding Interviews,Coding Interviews - what nobody tells you,"Ee video alli navu C# bagge nodona. First, c# basics, then a quick example with real code.",,Whiteboard diagram explaining system architecture,Kannada-English,0.89,C#,,,Career,career,Interview Preparation,Advanced,56,CR000024,2025-06-28T20:40:50,0.768,0.169,0.326,0.844,0.608,0.236
CAND000765,Software Engineering Careers,Software Engineering Careers - what nobody tells you,"If you're preparing for placements, don't just memorize C# answers - understand how it actually works under the hood.",,Split-screen code and output comparison,English,0.79,C#,,,Career,career,Motivation,Intermediate,89,CR000096,2025-09-03T10:37:13,0.541,0.127,0.237,0.807,0.452,0.309
CAND000766,C explained simply,Learn c explained simply in under a minute,"If you're preparing for placements, don't just memorize C answers - understand how it actually works under the hood.",,Split-screen code and output comparison,English,0.93,C,,Express.js,Backend,tech_educational,Curiosity,Intermediate,65,CR000024,2025-04-24T19:57:06,0.623,0.016,0.61,0.44,0.575,0.312
CAND000767,Football moment that broke the internet,Football content - just for laughs,"Aaj hum dekhenge ki Distributed Systems kaise kaam karta hai. First, distributed systems basics, then a quick example with real code.",,Funny reaction clip with captions,Hindi-English,0.86,,,,Football,entertainment,Humor,Advanced,64,CR000052,2025-04-12T13:18:12,0.287,0.102,0.148,0.049,0.14,0.907
CAND000768,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,10 AI tools that will GUARANTEE you a job in 2027!!!,,Cybersecurity terminal showing network commands,English,0.97,,,,AI/ML,hype,Promotion,Advanced,24,CR000100,2025-04-05T01:47:26,0.545,0.819,0.147,0.113,0.283,0.305
CAND000769,How ML Engineers Deploy Models,Learn how ml engineers deploy models in under a minute,"Let's break down the basics of Rust step by step, starting from what it actually is.",let mut v: Vec<i32> = Vec::new();,Split-screen code and output comparison,Kannada,0.78,Rust,AWS,,Blockchain,tech_educational,Interview Preparation,Beginner,10,CR000082,2025-08-22T05:37:58,0.651,0.19,0.666,0.606,0.55,0.231
CAND000770,Technical Interviews,Technical Interviews - what nobody tells you,"Let's break down the basics of Cybersecurity step by step, starting from what it actually is.",,Gaming setup with GPU comparison on screen,English,0.76,,,,Career,career,Interview Preparation,Beginner,53,CR000028,2025-09-20T09:12:06,0.71,0.371,0.294,0.696,0.644,0.219
CAND000771,Rust explained simply,Learn rust explained simply in under a minute,"Let's break down the basics of Rust step by step, starting from what it actually is.",,Laptop screen showing Rust code in an IDE,English,0.81,Rust,,,Career,tech_educational,Interview Preparation,Beginner,54,CR000022,2025-05-31T21:50:49,0.596,0.197,0.515,0.431,0.253,0.221
CAND000772,Software Engineering Careers,Software Engineering Careers - what nobody tells you,"Ee video lo manam C gurinchi chuddam. First, c basics, then a quick example with real code.",// C example,Whiteboard diagram explaining system architecture,Telugu-English,0.85,C,,,Career,career,Career,Beginner,42,CR000019,2025-02-14T17:30:49,0.732,0.242,0.233,0.731,0.583,0.249
CAND000773,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,10 AI tools that will GUARANTEE you a job in 2026!!!,,Two laptops side by side for a spec comparison,English,0.89,,,,AI/ML,hype,Motivation,Intermediate,23,CR000001,2025-04-02T03:23:04,0.269,0.897,0.329,0.139,0.255,0.387
CAND000774,Programming Language Updates update (2026),Latest in Programming Language Updates,"If you're preparing for placements, don't just memorize Ruby answers - understand how it actually works under the hood.",,Whiteboard diagram explaining system architecture,Telugu,0.9,Ruby,MongoDB|Kafka,,Technology News,tech_news,News,Intermediate,21,CR000058,2025-10-26T23:50:47,0.213,0.208,0.309,0.097,0.109,0.304
CAND000775,AI News update (2026),Latest in AI News,"Ee video alli navu Cloud bagge nodona. First, cloud basics, then a quick example with real code.",,Neural network diagram with labeled layers,Kannada-English,0.84,,GCP|Git,,Technology News,tech_news,News,Intermediate,68,CR000005,2025-02-14T16:24:49,0.507,0.591,0.256,0.146,0.41,0.262
CAND000776,Movies moment that broke the internet,Movies content - just for laughs,"If you're preparing for placements, don't just memorize Memory Management answers - understand how it actually works under the hood.",,Stadium crowd celebrating a goal/wicket,Malayalam,0.92,,,,Movies,entertainment,Humor,Intermediate,11,CR000005,2025-09-29T18:33:27,0.596,0.172,0.335,0.089,0.548,0.964
CAND000777,APIs explained simply,Learn apis explained simply in under a minute,"Indha video la naam Blockchain pathi parkalam. First, blockchain basics, then a quick example with real code.",,Two laptops side by side for a spec comparison,Tamil-English,0.91,,Kubernetes|Nginx,,Cybersecurity,tech_educational,Learning,Advanced,60,CR000077,2025-10-21T09:55:25,0.671,0.414,0.474,0.435,0.458,0.377
CAND000778,DSA explained simply,Learn dsa explained simply in under a minute,"Ee video alli navu Distributed Systems bagge nodona. First, distributed systems basics, then a quick example with real code.",,Two laptops side by side for a spec comparison,Kannada-English,0.75,,,,Cloud,tech_educational,Project Help,Beginner,85,CR000054,2025-01-25T01:09:35,0.881,0.276,0.928,0.447,0.7,0.176
CAND000779,OOP explained simply,Learn oop explained simply in under a minute,"Let's break down the basics of Design Patterns step by step, starting from what it actually is.",,Two laptops side by side for a spec comparison,English,0.91,,Kubernetes|Elasticsearch,TensorFlow,Frontend,tech_educational,Curiosity,Beginner,86,CR000012,2025-01-15T01:46:59,0.442,0.138,0.457,0.42,0.364,0.252
CAND000780,Celebrity Fiction moment that broke the internet,Celebrity Fiction content - just for laughs,"Let's break down the basics of Microservices step by step, starting from what it actually is.",,Stadium crowd celebrating a goal/wicket,English,0.98,,,,Celebrity Fiction,entertainment,Humor,Beginner,86,CR000061,2025-07-08T04:38:49,0.671,0.27,0.082,0.179,0.593,0.938
CAND000781,AI News update (2025),Latest in AI News,"Ee video lo manam Rust gurinchi chuddam. First, rust basics, then a quick example with real code.",let mut v: Vec<i32> = Vec::new();,Whiteboard diagram explaining system architecture,Telugu-English,0.95,Rust,MongoDB|Kafka,,Technology News,tech_news,News,Beginner,80,CR000078,2025-03-02T10:44:51,0.409,0.195,0.06,0.033,0.438,0.115
CAND000782,How Database Indexes Speed Up Queries,Learn how database indexes speed up queries in under a minute,"Ee video alli navu Dart bagge nodona. First, dart basics, then a quick example with real code.",,Split-screen code and output comparison,Kannada-English,0.97,Dart,Linux,Laravel,Hardware,tech_educational,Interview Preparation,Beginner,22,CR000071,2025-06-25T21:55:43,0.581,0.25,0.605,0.372,0.478,0.233
CAND000783,C# developers be like,POV: debugging C# at 2am,When your C# code works on the first try but you have no idea why. Every developer knows this feeling.,,Whiteboard diagram explaining system architecture,English,0.84,C#|Dart,,,Software Engineering,programming_meme,Entertainment,Advanced,76,CR000074,2025-10-25T18:26:21,0.09,0.468,0.162,0.222,0.165,0.858
